,Unnamed: 0,Unnamed: 0.1,Title,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,index,level_0,totalSeasons,Worldwide,Domestic,% Domestic,Foreign,% Foreign
0,,,The Other Side of the Door,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran",2 wins & 3 nominations.,N/A,"UK, USA, India",7-Jun-16,Johannes Roberts,Horror,"English, Hindi, Sanskrit",41,"After her young son is killed in a tragic accident, a woman learns of a ritual which will bring him back to say goodbye, but when she disobeys a sacred warning, she upsets the balance between life and death.",https://m.media-amazon.com/images/M/MV5BMTU5MjEwNDYzNF5BMl5BanBnXkFtZTgwMzM0NzcwODE@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",4-Mar-16,TRUE,96 min,movie,N/A,"Johannes Roberts, Ernest Riera",2016,tt3702652,5.3,"16,167",,,,,,,,
0,,,The Nut Job 2: Nutty by Nature,"Will Arnett, Maya Rudolph, Bobby Cannavale, Bobby Moynihan",2 nominations.,"$28,342,490 ",Canada,14-Nov-17,Cal Brunker,"Animation, Adventure, Comedy, Family, Fantasy",English,36,"Following the events of the first movie, Surly and his friends must stop Oakton City's Mayor from destroying their home to make way for a dysfunctional amusement park.",https://m.media-amazon.com/images/M/MV5BZTA5ZDZhMjgtNjNkOC00MzM0LWFlZmItZTM4MjJkMGEyZGQwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,Open Road Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",11-Aug-17,TRUE,91 min,movie,N/A,"Scott Bindley, Cal Brunker, Bob Barlen, Peter Lepeniotis (based on characters created by)",2017,tt3486626,5.4,"5,058",,,,,,,,
0,,,Annihilation,"Natalie Portman, Benedict Wong, Sonoya Mizuno, David Gyasi",N/A,"$20,636,742 ","UK, USA",29-May-18,Alex Garland,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",English,79,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",https://m.media-amazon.com/images/M/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",23-Feb-18,TRUE,115 min,movie,N/A,"Alex Garland (written for the screen by), Jeff VanderMeer (based on the novel by)",2018,tt2798920,6.9,"243,560",,,,,,,,
0,,,The Beguiled,"Colin Farrell, Nicole Kidman, Kirsten Dunst, Elle Fanning",4 wins & 23 nominations.,"$10,542,504 ",USA,10-Oct-17,Sofia Coppola,"Drama, Thriller","English, French",77,The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,https://m.media-amazon.com/images/M/MV5BMTg5NjY3NDYxMl5BMl5BanBnXkFtZTgwMjI5ODgyMjI@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",30-Jun-17,TRUE,93 min,movie,N/A,"Sofia Coppola (screenplay by), Thomas Cullinan (based on the novel by), Albert Maltz (and the screenplay by), Irene Kamp (and the screenplay by)",2017,tt5592248,6.3,"45,301",,,,,,,,
0,,,Burn the Stage: The Movie,"Nam-joon Kim, Seok-jin Kim, J-Hope, Suga",N/A,N/A,South Korea,N/A,Jun-Soo Park,"Documentary, Music",Korean,N/A,"A documentary following the worldwide famous music group BTS, as they tour the world and share their experience along with their beloved band friends and fans.",https://m.media-amazon.com/images/M/MV5BYTRjOWQ2YjQtMjQ1Ni00MGQwLWEwZTgtNjViYzExNDgxZTIwXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg,Trafalgar Releasing,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",19-Jan-19,TRUE,84 min,movie,N/A,N/A,2018,tt9151704,8.8,"2,240",,,,,,,,
0,,,London Has Fallen,"Alon Aboutboul, Waleed Zuaiter, Adel Bencherif, Mehdi Dehbi",1 win & 2 nominations.,N/A,"UK, Bulgaria, USA",14-Jun-16,Babak Najafi,"Action, Thriller","English, Italian, French, Japanese",28,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.",https://m.media-amazon.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",4-Mar-16,TRUE,99 min,movie,N/A,"Creighton Rothenberger (based on characters created by), Katrin Benedikt (based on characters created by), Creighton Rothenberger (story by), Katrin Benedikt (story by), Creighton Rothenberger (screenplay by), Katrin Benedikt (screenplay by), Christian Gudegast (screenplay by), Chad St. John (screenplay by)",2016,tt3300542,5.9,"131,044",,,,,,,,
0,,,Eye in the Sky,"Faisa Hassan, Aisha Takow, Armaan Haggio, Helen Mirren",3 wins & 9 nominations.,"$16,641,379 ","UK, Canada",28-Jun-16,Gavin Hood,"Drama, Thriller, War","English, Somali",73,"Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare.",https://m.media-amazon.com/images/M/MV5BNTY4Nzg5MTU0OV5BMl5BanBnXkFtZTgwMjY2MjU2NzE@._V1_SX300.jpg,Eone Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",1-Apr-16,TRUE,102 min,movie,N/A,Guy Hibbert,2015,tt2057392,7.3,"73,922",,,,,,,,
0,,,The Mummy,"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo",Nominated for 1 Oscar. Another 5 wins & 19 nominations.,N/A,USA,28-Sep-99,Stephen Sommers,"Action, Adventure, Fantasy","English, Egyptian (Ancient), Arabic, Chinese, Hebrew, Hungarian",48,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreck havoc as he searches for the reincarnation of his long-lost love.",https://m.media-amazon.com/images/M/MV5BOTJiYjBhZDgtMjhiOC00MTIzLThlNGMtMmI1NjIwM2M3YTI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",7-May-99,TRUE,124 min,movie,N/A,"Stephen Sommers (screen story), Lloyd Fonvielle (screen story), Kevin Jarre (screen story), Stephen Sommers (screenplay)",1999,tt0120616,7,"372,216",,,,,,,,
0,,,Mamma Mia! Here We Go Again,"Amanda Seyfried, Andy Garcia, Celia Imrie, Lily James",N/A,N/A,"UK, USA, Japan",9-Oct-18,Ol Parker,"Comedy, Musical, Romance","English, French, Greek",60,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",https://m.media-amazon.com/images/M/MV5BMjEwMTM3OTI1NV5BMl5BanBnXkFtZTgwNDk5NTY0NTM@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",20-Jul-18,TRUE,114 min,movie,N/A,"Ol Parker, Richard Curtis (story by), Ol Parker (story by), Catherine Johnson (story by), Catherine Johnson (based on the original musical ""Mama Mia!"" written by), Judy Craymer (originally conceived by), ABBA (based on the songs of)",2018,tt6911608,6.7,"65,783",,,,,,,,
0,,,A Simple Favor,"Anna Kendrick, Ian Ho, Joshua Satine, Glenda Braganza",N/A,N/A,"Canada, USA",18-Dec-18,Paul Feig,"Comedy, Crime, Drama, Mystery, Thriller",English,67,"Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.",https://m.media-amazon.com/images/M/MV5BZjFiMGNiNmItMzNiNi00Mjc1LTg1N2YtNWE2NTE5N2VlZTQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",14-Sep-18,TRUE,117 min,movie,N/A,"Darcey Bell (based upon the novel by), Jessica Sharzer (screenplay by)",2018,tt7040874,6.8,"100,529",,,,,,,,
0,,,The Conjuring 2,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor",4 wins & 13 nominations.,"$102,461,593 ","Canada, USA, UK",13-Sep-16,James Wan,"Horror, Mystery, Thriller",English,65,Ed and Lorraine Warren travel to North London to help a single mother raising 4 children alone in a house plagued by a supernatural spirit.,https://m.media-amazon.com/images/M/MV5BZjU5OWVlN2EtODNlYy00MjhhLWI0MDUtMTA3MmQ5MGMwYTZmXkEyXkFqcGdeQXVyNjE5MTM4MzY@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",10-Jun-16,TRUE,134 min,movie,N/A,"Chad Hayes (screenplay by), Carey W. Hayes (screenplay by), James Wan (screenplay by), David Leslie Johnson-McGoldrick (screenplay by), Chad Hayes (story by), Carey W. Hayes (story by), James Wan (story by), Chad Hayes (based on characters created by), Carey W. Hayes (based on characters created by)",2016,tt3065204,7.3,"204,719",,,,,,,,
0,,,Office Christmas Party,"Jason Bateman, Olivia Munn, T.J. Miller, Jennifer Aniston",1 win & 1 nomination.,"$54,730,514 ","USA, India",4-Apr-17,"Josh Gordon, Will Speck",Comedy,"English, Russian",42,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand...",https://m.media-amazon.com/images/M/MV5BNTI2MDE5MjQ3MV5BMl5BanBnXkFtZTgwNjA0MTUzMDI@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",9-Dec-16,TRUE,105 min,movie,N/A,"Jon Lucas (story by), Scott Moore (story by), Timothy Dowling (story by), Justin Malen (screenplay by), Laura Solon (screenplay by), Dan Mazer (screenplay by)",2016,tt1711525,5.8,"60,860",,,,,,,,
0,,,Black or White,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr",2 wins & 2 nominations.,"$15,504,419 ",USA,5-May-15,Mike Binder,Drama,English,45,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",https://m.media-amazon.com/images/M/MV5BMTYyMzE2NTE5MV5BMl5BanBnXkFtZTgwNDI3ODI2MzE@._V1_SX300.jpg,Relativity Media,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",30-Jan-15,TRUE,121 min,movie,N/A,Mike Binder,2014,tt2883434,6.6,"10,841",,,,,,,,
0,,,The Equalizer 2,"Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean",N/A,N/A,USA,11-Dec-18,Antoine Fuqua,"Action, Crime, Thriller","English, French, Turkish, Hebrew, Arabic, Spanish",50,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",https://m.media-amazon.com/images/M/MV5BMTU2OTYzODQyMF5BMl5BanBnXkFtZTgwNjU3Njk5NTM@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",20-Jul-18,TRUE,121 min,movie,N/A,"Richard Wenk, Michael Sloan (based on the television series created by), Richard Lindheim (based on the television series created by)",2018,tt3766354,6.7,"107,765",,,,,,,,
0,,,The Quake,"Kristoffer Joner, Ane Dahl Torp, Edith Haagenrud-Sande, Kathrine Thorborg Johansen",N/A,N/A,Norway,19-Mar-19,John Andreas Andersen,"Action, Drama, Thriller",Norwegian,70,"In 1904 an earthquake of magnitude 5.4 on the Richter scale shook Oslo, with an epicenter in the ""Oslo Graben"" which runs under the Norwegian capital. There are now signs that indicate that we can expect a major future earthquake in Oslo.",https://m.media-amazon.com/images/M/MV5BNjYzYWRlZmEtNTQzZC00ZmE2LThjNzAtMDY3ZmNmYmJiMjBlXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",14-Dec-18,TRUE,106 min,movie,N/A,"John Kåre Raake, Harald Rosenløw-Eeg",2018,tt6523720,6.2,"6,761",,,,,,,,
0,,,Bumblebee,"Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker",N/A,N/A,"China, USA",2-Apr-19,Travis Knight,"Action, Adventure, Sci-Fi",English,66,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.",https://m.media-amazon.com/images/M/MV5BMjUwNjU5NDMyNF5BMl5BanBnXkFtZTgwNzgxNjM2NzM@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",21-Dec-18,TRUE,114 min,movie,N/A,Christina Hodson,2018,tt4701182,6.8,"109,638",,,,,,,,
0,,,A Man Called Ove,"Rolf Lassgård, Bahar Pars, Filip Berg, Ida Engvoll",Nominated for 2 Oscars. Another 14 wins & 21 nominations.,"$3,358,518 ",Sweden,27-Dec-16,Hannes Holm,"Comedy, Drama, Romance","Swedish, Persian",70,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",https://m.media-amazon.com/images/M/MV5BMDZlYjBkZWYtMmUyZS00ZmFmLThlMGQtYjdiMzFlNDkxNjZhL2ltYWdlXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,Tre Vänner Produktion AB,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",30-Sep-16,TRUE,116 min,movie,N/A,"Hannes Holm (screenplay), Fredrik Backman (novel)",2015,tt4080728,7.7,"41,295",,,,,,,,
0,,,Welcome Back,"Anil Kapoor, Nana Patekar, Dimple Kapadia, John Abraham",N/A,"$1,388,365 ","India, United Arab Emirates",N/A,Anees Bazmee,"Action, Comedy, Crime, Drama",Hindi,N/A,"A pair of reformed gangsters try to find a husband for their newly discovered sister, but complications arise due to mistaken identities.",https://m.media-amazon.com/images/M/MV5BYjJmOTlhNGItNWUyNC00YzA1LWI2NzktMDU4ZjE1ZTcwOTE3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,Eros Entertainment,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",4-Sep-15,TRUE,152 min,movie,N/A,"Anees Bazmee (story), Rajeev Kaul (story), Rajeev Kaul (screenplay), Anees Bazmee (screenplay), Rajan Aggarwal (screenplay), Praful Parekh (screenplay), Raaj Shaandilyaa (dialogue)",2015,tt3159708,4.2,"4,991",,,,,,,,
0,,,Ride Along 2,"Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt",1 win & 7 nominations.,N/A,USA,26-Apr-16,Tim Story,"Action, Comedy, Crime",English,32,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",https://m.media-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",15-Jan-16,TRUE,102 min,movie,N/A,"Phil Hay, Matt Manfredi, Greg Coolidge (characters)",2016,tt2869728,5.9,"49,976",,,,,,,,
0,,,The Lazarus Effect,"Mark Duplass, Olivia Wilde, Sarah Bolger, Evan Peters",2 nominations.,N/A,USA,N/A,David Gelb,"Horror, Mystery, Sci-Fi, Thriller",English,31,A group of medical researchers discover a way to bring dead patients back to life.,https://m.media-amazon.com/images/M/MV5BMjM2ODM1OTA0M15BMl5BanBnXkFtZTgwMDMxMDI5MzE@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Metacritic', 'Value': '31/100'}]",27-Feb-15,TRUE,83 min,movie,N/A,"Luke Dawson, Jeremy Slater",2015,tt2918436,5.2,"38,561",,,,,,,,
0,,,Inferno,"Tom Hanks, Felicity Jones, Omar Sy, Irrfan Khan",1 win & 1 nomination.,"$34,307,024 ","USA, Hungary",24-Jan-17,Ron Howard,"Action, Crime, Drama, Mystery, Thriller","English, French, Italian, Turkish",42,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.",https://m.media-amazon.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",28-Oct-16,TRUE,121 min,movie,N/A,"Dan Brown (based in part on the novel by), David Koepp (screenplay by)",2016,tt3062096,6.2,"143,541",,,,,,,,
0,,,Monster Family,"Emily Watson, Jason Isaacs, Nick Frost, Jessica Brown Findlay",N/A,N/A,"Germany, UK",9-Feb-18,Holger Tappe,"Animation, Comedy, Family, Horror","English, German",N/A,"Despite the title, the Wishbone family are far from happy. In an attempt to reconnect as a family, Mum and Emma plan a fun night out. However, her plan backfires when an evil witch curses them, and they're all turned into Monsters.",https://m.media-amazon.com/images/M/MV5BMjIzNzUxMjMzNl5BMl5BanBnXkFtZTgwNzg0MTY2NDM@._V1_SX300.jpg,Viva Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}]",9-Feb-18,TRUE,93 min,movie,N/A,"David Safier (screenplay), Catharina Junk (screenplay), David Safier (book), Benedikt Niemann (additional writing), Kirstie Falkous (additional writing), Jens Benecke (additional writing), Matthias Parchettka (additional writing)",2017,tt6572702,4.8,"3,377",,,,,,,,
0,,,Bad Times at the El Royale,"Jeff Bridges, Cynthia Erivo, Dakota Johnson, Jon Hamm",N/A,N/A,USA,1-Jan-19,Drew Goddard,"Crime, Drama, Mystery, Thriller",English,60,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",12-Oct-18,TRUE,141 min,movie,N/A,Drew Goddard,2018,tt6628394,7.1,"105,671",,,,,,,,
0,,,The Spy Gone North,"Jung-min Hwang, Sung-min Lee, Jin-woong Cho, Ji-Hoon Ju",N/A,N/A,South Korea,N/A,Jong-bin Yoon,Drama,"Korean, Mandarin, Japanese",69,"In the mid-1990s, a loyal South Korean secret agent is caught in a political vortex plotted by the ruling classes of North and South Korea.",https://m.media-amazon.com/images/M/MV5BNWNiMTAzY2UtYmIwNy00ZGEzLTkwYWYtYjEwZWRmMDBkMjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",17-Aug-18,TRUE,137 min,movie,N/A,"Sung-hui Kwon, Myeong-chan Park (comic), Jong-bin Yoon",2018,tt8290698,7.2,"2,247",,,,,,,,
0,,,Battle of Memories,"Bo Huang, Yihong Duan, Jinglei Xu, Zishan Yang",N/A,"$570,992 ",China,N/A,Leste Chen,"Fantasy, Mystery, Sci-Fi, Thriller",Mandarin,N/A,"After undergoing a procedure to erase his memories, a successful author begins having unexplained recollections relating to a series of unsolved murders.",https://m.media-amazon.com/images/M/MV5BNTU2NThhNjYtYWI2My00Y2MwLWIwNDctYWNmMzgxMDc3NGY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",28-Apr-17,TRUE,119 min,movie,N/A,"Leste Chen, Peng Ren",2017,tt5636668,6.5,761,,,,,,,,
0,,,Veteran,"Jung-min Hwang, Ah-in Yoo, Hae-jin Yoo, Dal-su Oh",16 wins & 43 nominations.,"$1,048,332 ",South Korea,5-Apr-16,Seung-wan Ryoo,"Action, Comedy, Crime","Russian, English, Korean",N/A,A detective hunts down a young and successful man.,https://m.media-amazon.com/images/M/MV5BMjE2MDc4NTQ3N15BMl5BanBnXkFtZTgwNDU2MDE4NjE@._V1_SX300.jpg,CJ Entertainment,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",5-Aug-15,TRUE,123 min,movie,N/A,"Seon-gyeong Gu (character created by: Veteran), Seung-wan Ryoo",2015,tt4768764,7,"4,342",,,,,,,,
